"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Sep 23, 2025",311.82,316.31,310.58,312.74,308.25,8584400
"Sep 22, 2025",309.80,313.70,309.56,312.44,307.96,7520200
"Sep 19, 2025",313.60,315.80,309.12,314.78,310.26,23568600
"Sep 18, 2025",311.79,313.44,309.61,313.23,308.73,8050700
"Sep 17, 2025",310.39,312.91,308.77,311.75,307.28,8657800
"Sep 16, 2025",310.00,310.90,307.13,309.19,304.75,10525600
"Sep 15, 2025",307.17,309.95,307.17,308.90,304.47,7122000
"Sep 12, 2025",305.00,307.55,303.70,306.91,302.51,6846700
"Sep 11, 2025",301.24,305.73,300.79,305.56,301.17,7942500
"Sep 10, 2025",296.70,301.54,295.40,300.54,296.23,7787300
"Sep 09, 2025",292.60,299.00,292.31,297.85,293.58,7848200
"Sep 08, 2025",294.89,296.46,291.44,292.91,288.71,8188500
"Sep 05, 2025",303.65,305.15,294.31,294.38,290.16,9837700
"Sep 04, 2025",300.00,304.43,298.28,303.82,299.46,6605800
"Sep 03, 2025",300.57,300.57,296.38,299.51,295.21,6316900
"Sep 02, 2025",300.26,300.46,294.50,299.70,295.40,7221900
"Aug 29, 2025",302.04,302.95,299.73,301.42,297.09,6796400
"Aug 28, 2025",300.02,301.24,298.70,301.07,296.75,6410500
"Aug 27, 2025",297.25,301.07,297.04,299.28,294.98,6056500
"Aug 26, 2025",294.16,298.74,293.50,298.57,294.29,6714700
"Aug 25, 2025",296.24,297.35,294.14,294.90,290.67,5856300
"Aug 22, 2025",293.20,297.16,290.13,296.24,291.99,8552800
"Aug 21, 2025",291.94,292.77,289.47,291.47,287.29,6624000
"Aug 20, 2025",290.81,293.33,287.27,292.24,288.05,7374200
"Aug 19, 2025",290.83,292.48,289.53,290.66,286.49,6031500
"Aug 18, 2025",290.00,291.90,288.41,291.53,287.35,5386900
"Aug 15, 2025",294.84,295.50,289.82,290.49,286.32,7340500
"Aug 14, 2025",290.58,294.20,289.64,294.16,289.94,6322400
"Aug 13, 2025",293.95,294.55,287.16,290.53,286.36,8420400
"Aug 12, 2025",291.50,294.75,290.34,292.85,288.65,8570900
"Aug 11, 2025",289.40,291.32,288.78,289.56,285.40,5510100
"Aug 08, 2025",288.98,291.23,284.71,288.76,284.62,6634100
"Aug 07, 2025",292.94,293.46,286.41,286.94,282.82,8057100
"Aug 06, 2025",292.30,293.29,290.16,291.35,287.17,6330200
"Aug 05, 2025",294.69,295.79,287.24,291.37,287.19,7182300
"Aug 04, 2025",290.26,294.32,290.26,294.26,290.04,6649500
"Aug 01, 2025",290.40,291.80,284.24,289.37,285.22,12007100
"Jul 31, 2025",299.14,300.98,295.50,296.24,291.99,14749700
"Jul 30, 2025",297.42,300.61,297.38,299.63,295.33,8061700
"Jul 29, 2025",300.00,301.29,296.20,297.04,292.78,7635700
"Jul 28, 2025",297.66,299.43,296.82,298.28,294.00,5840400
"Jul 25, 2025",296.70,298.90,295.96,298.62,294.33,5918500
"Jul 24, 2025",297.42,299.59,296.20,296.55,292.29,7001200
"Jul 23, 2025",292.84,296.99,292.55,296.76,292.50,7083500
"Jul 22, 2025",291.50,293.63,289.18,291.43,287.25,6717500
"Jul 21, 2025",291.00,294.18,290.58,290.97,286.79,7898100
"Jul 18, 2025",289.52,292.50,288.23,291.27,287.09,12217000
"Jul 17, 2025",283.44,290.30,283.44,289.90,285.74,8509500
"Jul 16, 2025",288.40,290.73,283.01,285.82,281.72,9979800
"Jul 15, 2025",288.00,291.95,285.48,286.55,282.44,12526100
"Jul 14, 2025",287.07,289.30,285.26,288.70,284.56,9079900
"Jul 11, 2025",285.52,287.38,283.65,286.86,282.74,7384700
"Jul 10, 2025",283.00,288.31,283.00,288.19,284.05,8410900
"Jul 09, 2025",287.18,287.20,282.48,283.16,279.10,11273800
"Jul 08, 2025",289.27,289.70,280.31,282.78,278.72,15440900
"Jul 07, 2025",295.25,296.04,290.08,291.97,287.78,8825700
"Jul 03, 2025",292.15,296.40,291.21,296.00,291.75,6541600
"Jul 02, 2025",292.04,292.82,289.70,292.00,286.43,8158700
"Jul 01, 2025",290.89,291.13,286.59,290.41,284.87,9338300
