"DATE","OPEN","HIGH","LOW","CLOSE","ADJ CLOSE","VOLUME"
"Jul 23, 2025",76.15,77.21,75.82,76.75,75.37,16428100
"Jul 22, 2025",74.07,75.54,74.04,75.39,74.03,11297500
"Jul 21, 2025",72.93,74.81,72.91,74.02,72.69,12743900
"Jul 18, 2025",73.28,73.28,72.12,72.47,71.17,8801000
"Jul 17, 2025",72.12,73.21,72.04,72.98,71.67,9180400
"Jul 16, 2025",71.90,72.71,71.15,72.10,70.80,9008600
"Jul 15, 2025",72.26,72.88,71.58,71.99,70.69,9708300
"Jul 14, 2025",72.34,72.58,71.03,72.25,70.95,11385400
"Jul 11, 2025",73.69,73.84,72.40,72.63,71.32,12771400
"Jul 10, 2025",73.12,75.50,72.95,74.62,73.28,13033000
"Jul 09, 2025",74.13,74.92,73.42,73.56,72.24,12076700
"Jul 08, 2025",76.13,76.30,73.65,73.92,72.59,19572400
"Jul 07, 2025",76.04,77.50,75.85,76.53,75.15,17296900
"Jul 03, 2025",76.27,77.03,75.58,76.39,75.02,12022600
"Jul 02, 2025",73.17,76.84,73.00,76.39,75.02,36882300
"Jul 01, 2025",71.99,73.94,71.83,73.41,72.09,27512900
